x,y
4,0
3.9375,0.09375
3.87744140625,0.18603515625
3.81974792480469,0.27685546875
3.76434421539307,0.366205215454102
3.7111559510231,0.45407509803772
3.66010989621282,0.540453985333443
3.61113399686292,0.625330310314894
3.56415747606661,0.708693156251684
3.51911093088711,0.790533062245231
3.47592642572272,0.87084257956667
3.43453757850318,0.949616613303988
3.39487963667167,1.02685258629327
3.35688954068997,1.10255046308154
3.32050597361587,1.17671267050996
3.28566939609155,1.24934394863829
3.25232206680578,1.32045116156255
3.22040804912263,1.39004309262844
3.18987320508921,1.45813024296632
3.16066517843795,1.52472464647082
3.13273336848081,1.58983970861059
3.10602889694655,1.65349007111505
3.08050456983083,1.71569150001736
3.05611483620872,1.77646079110805
3.03281574570449,1.83581568487434
3.01056490594452,1.89377478262035
2.98932144086839,1.95035745664424
2.96904595028978,2.00558374984464
2.94970047063389,2.05947426351678
2.93124843638769,2.11205003584683
2.91365464152549,2.16333241715428
2.89688520004626,2.21334295075768
2.88090750479123,2.26210327004612
2.86569018389944,2.30963502262893
2.85120305460194,2.35595983100834
2.83741707456005,2.40109929564578
2.8243042916358,2.44507504004195
2.81183779382414,2.48790878826708
2.79999166196523,2.52962245395705
2.78874092853304,2.57023820844322
2.7780615458835,2.60977848839486
2.76793036645025,2.64826590489038
2.75832513528844,2.68572302993682
2.74922449223776,2.72217206379991
2.74060797739589,2.75763442334194
2.73245603051146,2.79213032985453
2.72474997337384,2.82567850410833
2.71747196512151,2.85829608653782
2.71060492390828,2.88999888535088
2.70413241416751,2.92080201454969
2.69803850576984,2.95072092348241
2.6923076182487,2.97977275086008
2.68692436849042,3.00797787279942
2.68187344268453,3.03536146911286
2.67713951232256,3.06195491367137
2.67270720973125,3.08779680652353
2.66856117177814,3.11293350494562
2.66468615218367,3.13741907018244
2.66106719467292,3.16131461581962
2.65768985225562,3.18468711134538
2.65454043316678,3.20760775080806
2.65160625191783,3.23015003479377
2.6488758645182,3.25238773112574
2.64633926984842,3.2743928761819
2.64380267517864,3.29639802123806
2.64145987323869,3.31817061501841
2.6393008629091,3.33978269390089
2.63731708594147,3.36130456281812
2.63550162833157,3.38280279657499
2.63384938784402,3.40433828178434
2.63235718966953,3.42596446131718
2.63102383511719,3.44772593965833
2.62985007347628,3.46965758337002
2.62883849434412,3.49178420645275
2.6279933460263,3.51412086978051
2.62732029395765,3.53667375449229
2.62682614017257,3.5594415013867
2.62651852942471,3.58241685313965
2.62640566868327,3.60558840353927
2.62649608403013,3.62894225448021
2.626798432763,3.65246340852746
2.62732137979503,3.67613677777769
2.62807353779047,3.69994775843443
2.62906346166833,3.72388239151278
2.63029968174089,3.74792718962798
2.63179075686326,3.77206874713341
2.63354532977445,3.7962932608156
2.63557217068454,3.82058607249569
2.63788020083942,3.84493131067737
2.6404784937477,3.86931166664671
2.64337625662861,3.89370830204075
2.64658279759486,3.91810085776833
2.65010748494039,3.94246752154086
2.65395970405131,3.96678511183017
2.65814881561276,3.99102914546909
2.66268411668394,4.01517386916607
2.66757480439445,4.03919224774179
2.67282994073524,4.06305591160566
2.67845841619867,4.08673507228414
2.68446890976208,4.11019841809312
2.69086984278067,4.13341300297688
2.6976693246519,4.15634414066395
2.70487508855083,4.17895531401927
2.71249441603448,4.20120810620012
2.72053404978974,4.22306215643795
2.72900009416576,4.24447513955019
2.73789790331022,4.26540276524018
2.74723195666132,4.28579879141006
2.75700572120581,4.30561504547965
2.76722149930771,4.32480144925516
2.77788026008467,4.34330604616891
2.78898145133275,4.36107503445256
2.80052278796235,4.37805281559617
2.8125000119018,4.39418207380834
2.82490661753226,4.409403908662
2.83773353601111,4.42365804927886
2.85096877137767,4.43688318391287
2.8645969811696,4.44901744328672
2.87859899445903,4.45999907911755
2.8929512607865,4.4697673805058
2.90762522444129,4.47826386988163
2.92258661985397,4.48543381690979
2.93779468536377,4.4912281036377
2.95320129394531,4.49560546875
2.96875,4.49853515625
2.984375,4.5
3,4.5
3.015625,4.5
3.03125,4.49853515625
3.04679870605469,4.49560546875
3.06220531463623,4.4912281036377
3.07741338014603,4.48543381690979
3.09237477555871,4.47826386988163
3.1070487392135,4.4697673805058
3.12140100554097,4.45999907911755
3.1354030188304,4.44901744328672
3.14903122862233,4.43688318391287
3.16226646398889,4.42365804927886
3.17509338246774,4.409403908662
3.1874999880982,4.39418207380834
3.19947721203765,4.37805281559617
3.21101854866725,4.36107503445256
3.22211973991533,4.34330604616891
3.23277850069229,4.32480144925516
3.24299427879419,4.30561504547965
3.25276804333868,4.28579879141006
3.26210209668978,4.26540276524018
3.27099990583424,4.24447513955019
3.27946595021026,4.22306215643795
3.28750558396552,4.20120810620012
3.29512491144917,4.17895531401927
3.3023306753481,4.15634414066395
3.30913015721933,4.13341300297688
3.31553109023792,4.11019841809312
3.32154158380133,4.08673507228414
3.32717005926476,4.06305591160566
3.33242519560555,4.03919224774179
3.33731588331606,4.01517386916607
3.34185118438724,3.99102914546909
3.34604029594869,3.96678511183017
3.34989251505961,3.94246752154086
3.35341720240514,3.91810085776833
3.35662374337139,3.89370830204075
3.3595215062523,3.86931166664671
3.36211979916058,3.84493131067737
3.36442782931546,3.82058607249569
3.36645467022555,3.7962932608156
3.36820924313674,3.77206874713341
3.36970031825911,3.74792718962798
3.37093653833167,3.72388239151278
3.37192646220953,3.69994775843443
3.37267862020497,3.67613677777769
3.373201567237,3.65246340852746
3.37350391596987,3.62894225448021
3.37359433131673,3.60558840353927
3.37348147057529,3.58241685313965
3.37317385982743,3.5594415013867
3.37267970604235,3.53667375449229
3.3720066539737,3.51412086978051
3.37116150565588,3.49178420645275
3.37014992652372,3.46965758337002
3.36897616488281,3.44772593965833
3.36764281033047,3.42596446131718
3.36615061215598,3.40433828178434
3.36449837166843,3.38280279657499
3.36268291405853,3.36130456281812
3.3606991370909,3.33978269390089
3.35854012676131,3.31817061501841
3.35619732482136,3.29639802123806
3.35366073015158,3.2743928761819
3.3511241354818,3.25238773112574
3.34839374808217,3.23015003479377
3.34545956683322,3.20760775080806
3.34231014774438,3.18468711134538
3.33893280532708,3.16131461581962
3.33531384781633,3.13741907018244
3.33143882822186,3.11293350494562
3.32729279026875,3.08779680652353
3.32286048767744,3.06195491367137
3.31812655731547,3.03536146911286
3.31307563150958,3.00797787279942
3.3076923817513,2.97977275086008
