x,y
4,0
3.875,0.1875
3.759765625,0.369140625
3.6536865234375,0.544921875
3.55616760253906,0.714752197265625
3.46663093566895,0.878517150878906
3.38451886177063,1.03612232208252
3.30929738283157,1.18751764297485
3.24045929312706,1.33270508050919
3.1775265224278,1.47173407673836
3.12005135416985,1.60469071939588
3.06761644757353,1.73168609105051
3.0198338375194,1.85284741711803
2.97634323891543,1.96831354452297
2.93681002929588,2.07823459629435
2.90092324537,2.18277461636171
2.86839395092466,2.28211405625188
2.83895427019843,2.37644750301479
2.81235703592483,2.46597402225052
2.78837552141738,2.55088263601192
2.76680249683136,2.63134008695442
2.74744810204081,2.70748863425501
2.73013663704435,2.77945769502423
2.71470297996095,2.84738711333449
2.7009896312325,2.9114549597065
2.68884524122174,2.9719011124222
2.67812501829414,3.02903960647384
2.66869286027686,3.08325656220122
2.6604246143999,3.13499465843623
2.65321166624589,3.18472819758768
2.64696409515814,3.23293418435161
2.64161284301879,3.28006458837745
2.63626159087944,3.32719499240329
2.6318066576885,3.37324981369106
2.6281789853281,3.41868102189017
2.62533037821924,3.46391555160346
2.62323567209994,3.50932756505326
2.62189391617363,3.55521189870335
2.62132801553967,3.60176386416688
2.62158249028052,3.64907032237574
2.62271938958187,3.69711507302429
2.62481288484153,3.74579818148618
2.62794350866329,3.79496470645199
2.6321932147199,3.84443488062334
2.63764224581337,3.89402683966364
2.64436818912554,3.94356554579645
2.65244675697249,3.99287709427153
2.66195313406752,4.04177372831327
2.67296256607733,4.09003828925779
2.68554935969587,4.13741533714347
2.69978432112839,4.18361079250462
2.71573128947057,4.22829662449658
2.73344341292977,4.27111556008458
2.75295932218432,4.3116829097271
2.77429887652397,4.34958511590958
2.79745787382126,4.38437604904175
2.82240080833435,4.4155740737915
2.84905052185059,4.44266510009766
2.87727355957031,4.46511840820313
2.9068603515625,4.482421875
2.9375,4.494140625
2.96875,4.5
3,4.5
3.03125,4.5
3.0625,4.494140625
3.0931396484375,4.482421875
3.12272644042969,4.46511840820313
3.15094947814941,4.44266510009766
3.17759919166565,4.4155740737915
3.20254212617874,4.38437604904175
3.22570112347603,4.34958511590958
3.24704067781568,4.3116829097271
3.26655658707023,4.27111556008458
3.28426871052943,4.22829662449658
3.30021567887161,4.18361079250462
3.31445064030413,4.13741533714347
3.32703743392267,4.09003828925779
3.33804686593248,4.04177372831327
3.34755324302751,3.99287709427153
3.35563181087446,3.94356554579645
3.36235775418663,3.89402683966364
3.3678067852801,3.84443488062334
3.37205649133671,3.79496470645199
3.37518711515847,3.74579818148618
3.37728061041813,3.69711507302429
3.37841750971948,3.64907032237574
3.37867198446033,3.60176386416688
3.37810608382637,3.55521189870335
3.37676432790006,3.50932756505326
3.37466962178076,3.46391555160346
3.3718210146719,3.41868102189017
3.3681933423115,3.37324981369106
3.36373840912056,3.32719499240329
3.35838715698121,3.28006458837745
3.35303590484186,3.23293418435161
3.34678833375411,3.18472819758768
3.3395753856001,3.13499465843623
3.33130713972314,3.08325656220122
3.32187498170586,3.02903960647384
3.31115475877826,2.9719011124222
3.2990103687675,2.9114549597065
3.28529702003905,2.84738711333449
3.26986336295565,2.77945769502423
3.25255189795919,2.70748863425501
3.23319750316864,2.63134008695442
3.21162447858262,2.55088263601192
3.18764296407517,2.46597402225052
3.16104572980157,2.37644750301479
3.13160604907534,2.28211405625188
3.09907675463,2.18277461636171
3.06318997070412,2.07823459629435
3.02365676108457,1.96831354452297
2.9801661624806,1.85284741711803
2.93238355242647,1.73168609105051
2.87994864583015,1.60469071939588
2.8224734775722,1.47173407673836
2.75954070687294,1.33270508050919
2.69070261716843,1.18751764297485
2.61548113822937,1.03612232208252
2.53336906433105,0.878517150878906
2.44383239746094,0.714752197265625
2.3463134765625,0.544921875
2.240234375,0.369140625
2.125,0.1875
2,0
