x,y
2.9255,1.7041
2.894371875,1.738890625
2.86414096679687,1.77394826660156
2.83480233154297,1.80925817298889
2.80635086054802,1.84480575531721
2.77878128424138,1.88057659075074
2.75208815463902,1.91655640064974
2.72626581377094,1.95273101393956
2.70130835401399,1.98908632338661
2.6772095749994,2.02560824059598
2.65396294069115,2.0622826539755
2.63156153933515,2.099095392632
2.60999804823328,2.13603219813033
2.58926470467695,2.17307870521331
2.56935328386226,2.21022043191497
2.55025508418441,2.24744277897014
2.53196091996052,2.28473103800894
2.51446112134701,2.32207040770791
2.4977455409921,2.35944601683701
2.48180356679217,2.39684295298657
2.46662413999664,2.43424629567091
2.45219577782696,2.47164115248117
2.43850659973776,2.50901269699033
2.42554435644743,2.54634620719324
2.41329646089692,2.58362710338373
2.40175002035537,2.62084098452232
2.39089186897207,2.65797366232179
2.38070860017201,2.69501119246475
2.3711865984005,2.73193990255858
2.36231206983499,2.76874641661947
2.35407107179498,2.80541767605173
2.34644954068759,2.84194095724348
2.33943331842352,2.8783038860298
2.33300817732115,2.91449444937432
2.32715984358307,2.95050100468724
2.32187401947604,2.98631228722905
2.31713640437169,3.02191741604489
2.31293271481049,3.05730589883565
2.30924870373637,3.09246763610209
2.30607017901634,3.1273929248028
2.30338302131223,3.16207246165376
2.30117320131426,3.19649734607506
2.29942679628572,3.23065908267127
2.29813000580943,3.26454958302606
2.29726916657827,3.2981611665109
2.29683076603846,3.33148655976146
2.296801454682,3.36451889447225
2.29716805679715,3.39725170320278
2.29791757952405,3.42967891298001
2.29903722012776,3.46179483661656
2.30051437148855,3.49359416183621
2.30233662591562,3.52507193849483
2.30449177750762,3.55622356439306
2.30696782340329,3.58704477037836
2.30975296437743,3.61753160561126
2.31283560532974,3.6476804240004
2.31620435627288,3.67748787287174
2.3198480344348,3.70695088489837
2.3237556680304,3.73606667415027
2.32791650210936,3.76483273679322
2.33232000663212,3.79324685644895
2.33695588655806,3.82130711351578
2.34181409325673,3.84901189686857
2.34688483601186,3.87635991538601
2.3521585918481,3.90335020583108
2.35762611147473,3.9299821329341
2.36327841893578,3.9562553773317
2.3691068027124,3.98216990753049
2.3751027966468,4.00772593346481
2.38125815019668,4.03292384155889
2.38756478914868,4.05776411437222
2.39401476988235,4.08224724160089
2.40060023234753,4.10637363294481
2.40731335878942,4.13014354653066
2.41414634658852,4.15355704856805
2.42109140406713,4.17661402015978
2.42814077752352,4.19931422532528
2.43528681600228,4.22165745024725
2.44252207746704,4.24364371775684
2.44983947635356,4.26527357368877
2.45723246832818,4.28654843376818
2.4646952639303,4.30747097208109
2.47222305913459,4.32804552588023
2.47981226817724,4.34827848730462
2.48746074258934,4.36817865111542
2.49516796045529,4.38775748901426
2.50293517147094,4.40702932540381
2.51076548625211,4.42601139613249
2.51866390223006,4.44472378013353
2.52663726295931,4.46318920305849
2.53469415230398,4.48143272110281
2.54284472932234,4.49948130137538
2.55110051335762,4.51736332167932
2.55947413158635,4.5351080169698
2.56797904291012,4.55274490181185
2.57662925256557,4.5703031978959
2.58527946222103,4.58786149397996
2.59407497020817,4.60534120130603
2.60302978176363,4.62277154156456
2.61215844845906,4.64018144357145
2.62147578281103,4.65759897078366
2.63099656360894,4.67505075387277
2.64073524633524,4.69256145741446
2.65070569354042,4.71015330948774
2.66092093937578,4.72784572039168
2.67139300064108,4.74565501180295
2.68213274375378,4.7635942707817
2.69314981320235,4.78167333460341
2.70445262263132,4.79989890317383
2.71604840513115,4.81827476664099
