x,y
7.1058,8.1196
7.269125,7.9496375
7.41300390625,7.778531640625
7.53847390136719,7.60777419433594
7.64663320159912,7.43866363525391
7.73861421470642,7.27231567745209
7.81556126697063,7.10967521766424
7.87861233650669,6.95152915824614
7.92888428474262,6.7985196841626
7.96746112856156,6.65115765147193
7.9953849423518,6.50983581603757
8.0136490709761,6.37484168494173
8.02319343522463,6.24636981246185
8.02490176619885,6.12453339564819
8.01960059169172,6.00937505881656
8.0080597314605,5.90087675486329
7.99099397563672,5.79896875311108
7.96906555820877,5.70353772450632
7.94288701964534,5.61443397072755
7.91302408639745,5.53147787030311
7.87999827266479,5.45446563011392
7.84428901486415,5.3831744345919
7.8063352825266,5.31736707885542
7.76653679424178,5.25679615672811
7.72525519708032,5.20120784897205
7.68281575085892,5.15034532083902
7.63951004413905,5.1039516972614
7.59559995687727,5.06177255356145
7.55132252848015,5.02355785810505
7.5068948033122,4.98906334253583
7.46251738163558,4.95805135053149
7.41837549337825,4.93029130536365
7.37463694738086,4.90556000838176
7.33144712103007,4.88364200684888
7.28892197449368,4.86433023710021
7.2471406418692,4.84742706397306
7.20613931315165,4.83274572231489
7.16590786129485,4.82011205118995
7.12639009538039,4.80936632392997
7.08748780968669,4.80036493522788
7.04906813004376,4.79298171466403
7.0109731698546,4.78710868686895
6.97303076641504,4.78265617643315
6.9350650729733,4.77955224232389
6.89709937953157,4.77644830821463
6.85911039608765,4.77469295043192
6.82092227588976,4.77421422794302
6.78235548813849,4.77495793409199
6.74323741004634,4.7768870310165
6.70341277463698,4.77998041357178
6.66275274972548,4.78423098752178
6.62116142833031,4.78964313340739
6.57857876213567,4.79622972289467
6.53497946685173,4.80400894019434
6.4903681021596,4.81300121616338
6.44477124175377,4.82322658817719
6.39822821969886,4.83470274472488
6.35078219285975,4.84744390408201
6.30247308953229,4.86146053202595
6.25333343858436,4.87675975853255
6.20338724908423,4.89334624641582
6.15265129759892,4.91122322621157
6.10113764964956,4.93039345073436
6.04885616119531,4.95085992241176
5.99581606106278,4.97262636764765
5.94202631248445,4.99569752962869
5.88749501592859,5.02007939196712
5.83222843136737,5.04577942509665
5.77623021290763,5.07280688653461
5.71950126367515,5.10117313795049
5.66204038639894,5.13089189247326
5.60384571907056,5.16197928395814
5.54491681390525,5.19445365221621
5.4852571199495,5.22833495823721
5.42487656571659,5.26364377780676
5.36379392585609,5.3003998674695
5.30203870310608,5.33862034740379
5.23965235624361,5.37831759299197
5.17668883123487,5.41949696151478
5.11321446771962,5.46215449519479
5.04930741800107,5.50627473445795
4.98505671356022,5.55182875069678
4.92056106626988,5.59877247750759
4.85592745227814,5.64704539585114
4.79126953277588,5.69656961517334
4.72670596923828,5.74724937744141
4.66235869140625,5.79897099609375
4.59801141357422,5.85069261474609
4.53388042144775,5.90345608978271
4.47008764476776,5.95714773464203
4.40675828154087,6.01163593423366
4.34401906602085,6.06677108388841
4.28199648942985,6.12238596322201
4.22081503168526,6.17829655691138
4.1605954630734,6.23430331942527
4.10145327278665,6.29019286592016
4.04349727668473,6.34574005860186
3.98682845371752,6.40071047842456
3.93153905220974,6.4548633054018
3.87771198814865,6.50795464107827
3.82542052960966,6.55974127475605
3.77472823188797,6.60998482609588
3.72568906508805,6.6584561121666
3.67834766547384,6.70493951240223
3.63273964526151,6.74923706034203
3.58889191047068,6.79117198654434
3.54682295836761,6.83059147243359
3.50654314970054,6.86736844191483
3.46805497535391,6.90140231390828
3.43135336515733,6.93261877307434
3.39642611444281,6.960968784142
3.36325451254444,6.9864272313403
3.33181422211073,7.00899162547643
3.30207637133861,7.02868121689385
3.27400870851011,7.04553658231747
3.24757658103684,7.0596194051365
3.22274349048064,7.07101188216872
3.19947106225279,7.07981509109026
3.17771843305844,7.086145794555
3.15744124632978,7.09013149988155
3.13859059204182,7.09190402685254
3.12111228476269,7.09159222754677
3.10494682699384,7.08931474371866
3.09003027184433,7.08517372773694
3.07629602095663,7.07925030308057
3.06367741839931,7.07160225743893
3.05211086904117,7.06226412483885
3.04153914362466,7.05124949878695
3.0319145358814,7.03855518104059
3.02320159722077,7.02416663674194
3.01448865856014,7.00977809244329
3.00668738898215,6.99369532159234
2.99976233989618,6.97590378933129
2.99369032038942,6.95637762418713
2.9884631319154,6.93508507320587
2.98408988055575,6.91199526344986
2.98059859238593,6.88708574059328
2.97803691766413,6.86035012147214
2.97647182681381,6.8318051670644
2.97598836312616,6.80149668193126
2.97668769553481,6.76950387365346
2.97868486910908,6.7359421233991
2.98210673733343,6.70096445549528
2.98709054557826,6.66476226125631
2.99378351097533,6.62756595090279
3.00234353544771,6.58964613665095
3.01294095265089,6.55131570935611
3.02576101823841,6.51293283991469
3.04100676735363,6.47490462848102
3.05890190717225,6.43769094203034
3.07969355865159,6.40180797136037
3.10365484297689,6.36783117511881
3.13108744842825,6.33639747794451
3.16232436480679,6.30820676183484
3.19773293593524,6.28402278399483
3.23771829525348,6.26467367580087
3.28272716085708,6.25105216266122
3.33325189886514,6.24411562320779
3.38983471786939,6.24488608417223
3.45307182537055,6.25445021907675
3.52361735883693,6.27395938618682
3.60218690219792,6.30462971398656
3.68956041228161,6.34774223095636
3.78658440313075,6.40464304804233
3.89417325892043,6.47674363846195
4.01330955583267,6.56552131462321
4.14504325982928,6.67252006462216
4.29048962955475,6.79935197000504
4.45082560272217,6.94769947967529
4.62728439941406,7.11931887207031
4.821148046875,7.3160453125
5.0337375,7.5398
5.2664,7.7926
